Crisis,Gold_CumRet_%,SP500_CumRet_%,DXY_CumRet_%,US10Y_CumRet_%,Gold_Vol_%,SP500_Vol_%,DXY_Vol_%,US10Y_Vol_%,VIX_CumChange_%
Global_Financial_Crisis,24.205706885807366,-47.74062583152493,9.920225120145343,56.79312977241031,1.8618337346150124,2.4141177876714925,0.7170749583470349,8.785664850322156,145.22221883138252
Euro_Debt_Crisis,35.87831820807037,14.786515554813718,-0.26872018238851547,139.236395743408,1.1933272452650239,1.2751830363576802,0.5550761610395352,6.421606785864313,-22.53968020552548
COVID19_Shock,19.596938934074903,16.4485120419511,-7.649652936576179,20.6581096198059,1.399007961822159,2.2545051401611182,0.46157349321555713,5.9208700329664365,20.753714520937393
Ukraine_Inflation,12.853619827292718,0.07657919359307375,5.916174109374905,-97.82516136618388,0.9078317179650488,1.2267874185266248,0.521316121099101,7.654206085444912,-27.700346656749986
